trial,test,frontEndOnly_rew,frontEndOnly_potent,frontEndOnly_percDead,distrOnly_rew,distrOnly_potent,distrOnly_percDead,twoStep_rew,twoStep_potent,twoStep_percDead,full_hybrid_rew,full_hybrid_potent,full_hybrid_percDead
0,0,0.67515923566879,0.78343949044586,0.333333333333333,0.484076433121019,0.535031847,0.166666666666667,0.56687898089172,0.56687898089172,0,0.528662420382166,0.528662420382166,0
1,0,0.682926829268293,0.83739837398374,0.5,0.609756097560976,0.609756097560976,0,0.658536585365854,0.658536585365854,0,0.666666666666667,0.666666666666667,0
2,0,0.832258065,0.916129032258065,0.166666666666667,0.67741935483871,0.754838709677419,0.333333333333333,0.767741935483871,0.767741935483871,0,0.767741935483871,0.767741935483871,0
3,0,0.920634920634921,0.920634920634921,0,0.587301587301587,0.587301587301587,0,0.777777777777778,0.777777777777778,0,0.698412698412698,0.698412698412698,0
4,0,1,1,0,0.753333333333333,0.753333333333333,0,0.766666666666667,0.766666666666667,0,0.786666666666667,0.786666666666667,0
5,0,0.965116279069768,0.965116279069768,0,0.569767441860465,0.569767441860465,0,0.802325581395349,0.854651162790698,0.166666666666667,0.825581395348837,0.825581395348837,0
6,0,0.648648648648649,0.885135135135135,0.5,0.736486486486487,0.736486486486487,0,0.655405405405405,0.655405405405405,0,0.702702702702703,0.702702702702703,0
7,0,0.743243243243243,0.743243243243243,0,0.533783783783784,0.533783783783784,0,0.702702702702703,0.702702702702703,0,0.452702702702703,0.554054054054054,0.166666666666667
8,0,1,1,0,0.641711229946524,0.668449197860963,0.333333333333333,0.684491978609626,0.684491978609626,0,0.914438502673797,0.914438502673797,0
9,0,0.760869565217391,1,0.166666666666667,0.652173913043478,0.768115942028986,0.166666666666667,0.753623188405797,0.753623188405797,0,0.753623188405797,0.818840579710145,0.166666666666667
10,0,0.689393939393939,0.962121212121212,0.333333333333333,0.75,0.75,0,0.795454545454545,0.795454545454545,0,0.795454545454545,0.795454545454545,0
11,0,0.743589743589744,1,0.166666666666667,0.794871794871795,0.794871794871795,0,0.83974358974359,0.83974358974359,0,0.891025641025641,0.891025641025641,0
12,0,0.650684931506849,0.650684931506849,0,0.54109589,0.54109589,0,0.575342465753425,0.575342465753425,0,0.636986301,0.636986301,0
13,0,1,1,0,0.739393939393939,0.739393939393939,0,0.878787878787879,0.878787878787879,0,0.703030303,0.703030303,0
14,0,1,1,0,0.658536585365854,0.658536585365854,0,0.896341463414634,0.896341463414634,0,0.926829268,0.926829268,0
15,0,0.693181818181818,0.693181818181818,0,0.522727272727273,0.522727272727273,0,0.556818181818182,0.556818181818182,0,0.585227272727273,0.585227272727273,0
16,0,0.775147928994083,0.840236686390533,0.166666666666667,0.562130177514793,0.609467455621302,0.166666666666667,0.769230769230769,0.822485207100592,0.166666666666667,0.715976331360947,0.715976331360947,0
17,0,0.760479041916168,1,0.166666666666667,0.664670658682635,0.664670658682635,0,0.88622754491018,0.88622754491018,0,0.784431137724551,0.898203592814371,0.166666666666667
18,0,1,1,0,0.834437086092715,0.834437086092715,0,0.920529801324503,0.920529801324503,0,0.907284768211921,0.907284768211921,0
19,0,0.878612716763006,0.919075144508671,0.166666666666667,0.595375722543353,0.595375722543353,0,0.595375722543353,0.595375722543353,0,0.699421965317919,0.699421965317919,0
20,0,0.84375,1,0.166666666666667,0.625,0.625,0,0.8359375,0.8359375,0,0.78125,0.859375,0.166666666666667
21,0,1,1,0,0.966666666666667,0.966666666666667,0,0.806666666666667,0.806666666666667,0,0.773333333333333,0.773333333333333,0
22,0,0.122699386503067,0.779141104294479,0.833333333333333,0.576687116564417,0.576687116564417,0,0.613496932515337,0.613496932515337,0.166666666666667,0.45398773006135,0.613496932515337,0.166666666666667
23,0,0.833333333333333,0.833333333333333,0,0.615942028985507,0.673913043478261,0.166666666666667,0.659420289855073,0.72463768115942,0.166666666666667,0.623188405797101,0.623188405797101,0
24,0,0.527950310559006,0.639751553,0.333333333333333,0.422360248,0.422360248,0,0.521739130434783,0.521739130434783,0,0.521739130434783,0.521739130434783,0
25,0,0.557046979865772,0.590604026845638,0.166666666666667,0.51006711409396,0.51006711409396,0,0.409395973154362,0.409395973154362,0,0.469798657718121,0.469798657718121,0
26,0,1,1,0,0.726315789473684,0.742105263157895,0.166666666666667,0.9,0.9,0,0.921052631578947,0.921052631578947,0
27,0,0.8515625,0.953125,0.333333333333333,0.53125,0.53125,0,0.84375,0.84375,0,0.765625,0.765625,0
28,0,0.95679012345679,1,0.166666666666667,0.722222222222222,0.722222222222222,0,0.796296296296296,0.796296296296296,0,0.882716049382716,0.882716049382716,0
29,0,0.680981595092025,0.96319018404908,0.333333333333333,0.625766871165644,0.711656441717791,0.166666666666667,0.834355828220859,0.858895705521472,0.166666666666667,0.889570552147239,0.889570552147239,0
30,0,0.688741721854305,0.688741721854305,0,0.609271523,0.609271523,0,0.615894039735099,0.655629139072848,0.166666666666667,0.649006622516556,0.649006622516556,0
31,0,0.765432098765432,1,0.333333333333333,0.783950617283951,0.783950617283951,0,0.820987654320988,0.820987654320988,0,0.827160493827161,0.827160493827161,0
32,0,0.753246753246753,0.753246753246753,0,0.597402597402597,0.597402597402597,0,0.603896103896104,0.603896103896104,0,0.668831168831169,0.668831168831169,0
