trial,test,frontEndOnly_rew,frontEndOnly_potent,frontEndOnly_percDead,distrOnly_rew,distrOnly_potent,distrOnly_percDead,twoStep_rew,twoStep_potent,twoStep_percDead,full_hybrid_rew,full_hybrid_potent,full_hybrid_percDead
0,0,0.429447852760736,0.680981595092025,0.333333333333333,0.417177914110429,0.417177914110429,0,0.613496932515337,0.613496932515337,0,0.276073619631902,0.582822085889571,0.666666666666667
1,0,0.810650887573965,0.810650887573965,0,0.349112426035503,0.520710059171598,0.333333333333333,0.656804733727811,0.656804733727811,0,0.810650887573965,0.810650887573965,0
2,0,0.91025641025641,0.91025641025641,0,0.570512820512821,0.570512820512821,0,0.724358974358974,0.891025641025641,0.333333333333333,0.775641025641026,0.775641025641026,0
3,0,0.803680981595092,0.803680981595092,0,0.441717791411043,0.441717791411043,0,0.638036809815951,0.638036809815951,0,0.711656441717791,0.711656441717791,0
4,0,0.693333333333333,0.693333333333333,0,0.446666666666667,0.446666666666667,0,0.686666666666667,0.686666666666667,0,0.52,0.573333333333333,0.333333333333333
5,0,0.785714285714286,0.785714285714286,0,0.720779220779221,0.720779220779221,0,0.636363636363636,0.636363636363636,0,0.668831168831169,0.668831168831169,0
6,0,0.926470588235294,0.926470588235294,0,0.683823529411765,0.683823529411765,0,0.875,0.875,0,0.830882352941177,0.830882352941177,0
7,0,0.839416058394161,0.839416058394161,0,0.496350364963504,0.496350364963504,0,0.781021897810219,0.781021897810219,0,0.839416058394161,0.839416058394161,0
8,0,0.882352941176471,0.882352941176471,0,0.679738562091503,0.679738562091503,0,0.830065359477124,0.830065359477124,0,0.797385620915033,0.797385620915033,0
9,0,0.76056338028169,0.76056338028169,0,0.732394366197183,0.732394366197183,0,0.753521126760563,0.753521126760563,0,0.690140845070423,0.690140845070423,0
10,0,0.722222222222222,0.722222222222222,0,0.659722222222222,0.659722222222222,0,0.666666666666667,0.666666666666667,0,0,0.708333333333333,1
11,0,0.38961038961039,0.714285714285714,0.666666666666667,0.616883116883117,0.616883116883117,0,0.597402597402597,0.597402597402597,0,0.642857142857143,0.642857142857143,0
12,0,0.900662251655629,0.900662251655629,0,0.536423841059603,0.536423841059603,0,0.675496688741722,0.675496688741722,0,0.635761589403974,0.794701986754967,0.333333333333333
13,0,0.886666666666667,0.886666666666667,0,0.6,0.6,0,0.746666666666667,0.746666666666667,0,0.88,0.88,0
14,0,0.77027027027027,0.77027027027027,0,0.574324324324324,0.574324324324324,0,0.736486486486487,0.736486486486487,0,0.668918918918919,0.668918918918919,0
15,0,0.757575757575758,0.757575757575758,0,0.684848484848485,0.684848484848485,0,0.618181818181818,0.618181818181818,0,0.527272727272727,0.587878787878788,0.333333333333333
16,0,0.834394904458599,0.834394904458599,0,0.509554140127389,0.509554140127389,0,0.770700636942675,0.770700636942675,0,0.624203821656051,0.624203821656051,0
17,0,0.321212121212121,0.43030303030303,0.333333333333333,0.36969696969697,0.36969696969697,0,0.321212121212121,0.424242424242424,0.333333333333333,0.375757575757576,0.375757575757576,0
18,0,0.821428571428571,0.821428571428571,0,0.75,0.75,0,0.785714285714286,0.785714285714286,0,0.732142857142857,0.732142857142857,0
19,0,0.808383233532934,0.808383233532934,0,0.497005988023952,0.497005988023952,0,0.766467065868264,0.766467065868264,0,0.706586826347305,0.706586826347305,0
20,0,0.669014084507042,0.887323943661972,0.333333333333333,0.570422535211268,0.570422535211268,0,0.605633802816901,0.605633802816901,0,0.669014084507042,0.669014084507042,0
21,0,0.829931972789116,0.829931972789116,0,0.272108843537415,0.741496598639456,0.666666666666667,0.918367346938776,0.918367346938776,0,0.482993197278912,0.585034013605442,0.333333333333333
22,0,0.65625,0.65625,0,0.5859375,0.5859375,0,0.59375,0.59375,0,0.5,0.5,0
23,0,0.895522388059702,0.895522388059702,0,0.447761194029851,0.447761194029851,0,0.746268656716418,0.746268656716418,0,0.686567164179105,0.686567164179105,0
24,0,0.727272727272727,0.727272727272727,0,0.581818181818182,0.581818181818182,0,0.581818181818182,0.581818181818182,0,0.645454545454546,0.645454545454546,0
25,0,0.9375,0.9375,0,0.6328125,0.6328125,0,0.84375,0.84375,0,0.8828125,0.8828125,0
26,0,0.817567567567568,0.817567567567568,0,0.601351351351351,0.601351351351351,0,0.783783783783784,0.783783783783784,0,0.601351351351351,0.675675675675676,0.333333333333333
27,0,0.555555555555556,0.555555555555556,0,0.436507936507937,0.436507936507937,0,0.53968253968254,0.53968253968254,0,0.579365079365079,0.579365079365079,0
28,0,0.928571428571429,0.928571428571429,0,0.428571428571429,0.585714285714286,0.333333333333333,0.935714285714286,0.935714285714286,0,0.871428571428571,0.871428571428571,0
29,0,0.858208955223881,0.858208955223881,0,0.738805970149254,0.738805970149254,0,0.805970149253731,0.805970149253731,0,0.858208955223881,0.858208955223881,0
