12,0,0.18478260869565216,0.7391304347826086,0.8333333333333334,0.07608695652173914,0.33695652173913043,0.8333333333333334,0.30434782608695654,0.8043478260869565,0.6666666666666666,0.6195652173913043,0.6195652173913043,0.3333333333333333,0.3695652173913043,0.5543478260869565,0.5
13,0,0.794392523364486,0.8691588785046729,0.3333333333333333,0.4205607476635514,0.5887850467289719,0.6666666666666666,0.0,0.822429906542056,1.0,0.4205607476635514,0.5887850467289719,0.6666666666666666,0.5887850467289719,0.7383177570093458,0.5
14,0,0.7850467289719626,0.9719626168224299,0.5,0.9532710280373832,0.9532710280373832,0.16666666666666666,0.7102803738317757,1.0,0.5,0.7102803738317757,0.7757009345794392,0.3333333333333333,0.9252336448598131,0.9252336448598131,0.16666666666666666
15,0,0.4225352112676056,0.704225352112676,0.5,0.0,0.3380281690140845,1.0,0.16901408450704225,0.5070422535211268,0.8333333333333334,0.4788732394366197,0.5492957746478874,0.3333333333333333,0.4225352112676056,0.5211267605633803,0.6666666666666666
16,0,0.10309278350515463,0.8144329896907216,0.6666666666666666,0.6185567010309279,0.7422680412371134,0.3333333333333333,0.7010309278350515,0.7010309278350515,0.16666666666666666,0.5257731958762887,0.7216494845360825,0.6666666666666666,0.6597938144329897,0.865979381443299,0.3333333333333333
17,0,0.35051546391752575,0.6391752577319587,0.5,0.5257731958762887,0.6597938144329897,0.6666666666666666,0.5773195876288659,0.9278350515463918,0.3333333333333333,0.4845360824742268,0.7628865979381443,0.5,0.35051546391752575,0.8247422680412371,0.8333333333333334
18,0,0.10112359550561797,0.6292134831460674,0.5,0.5842696629213483,0.6404494382022472,0.3333333333333333,0.30337078651685395,0.7078651685393258,0.5,0.4157303370786517,0.5168539325842697,0.5,0.39325842696629215,0.7078651685393258,0.5
19,0,0.801980198019802,0.8118811881188119,0.5,0.37623762376237624,0.8613861386138614,0.5,0.5544554455445545,0.7920792079207921,0.6666666666666666,0.594059405940594,0.7524752475247525,0.5,0.8514851485148515,0.9801980198019802,0.5
20,0,0.5272727272727272,0.8909090909090909,0.6666666666666666,0.6090909090909091,0.7,0.3333333333333333,0.7454545454545455,0.9545454545454546,0.5,0.6818181818181818,0.7454545454545455,0.3333333333333333,0.4090909090909091,0.5,0.6666666666666666
21,0,0.3728813559322034,1.0,0.6666666666666666,0.2457627118644068,0.7372881355932204,0.8333333333333334,0.19491525423728814,0.6864406779661016,0.8333333333333334,0.6779661016949152,0.9067796610169492,0.5,0.2966101694915254,0.8389830508474576,0.8333333333333334
